Term1,Term2,Term3,CommonFeatures
This is a gentleman,This is islam,,3
This is a gentleman,This is a wife,,10
This is a gentleman,This is a bible,,12
This is a gentleman,This is a mosque,,10
This is a gentleman,This is a temple,,11
This is a gentleman,This is a girl,,13
This is a gentleman,This is a pope,,12
This is a gentleman,This is a jew,,10
This is a gentleman,This is a nurse,,12
This is a gentleman,This is a fundamentalist,,12
This is a gentleman,This is a professor,,11
This is a gentleman,This is a male,,9
This is a gentleman,Das ist ein Opa,,2
This is a gentleman,Das ist ein Mann,,2
This is a gentleman,Das ist eine Frau,,2
This is a gentleman,Das ist ein Mädchen,,2
This is a gentleman,Das ist ein Jude,,2
This is a gentleman,il est juif,,3
This is a gentleman,Das ists ein Junge,,3
This is a gentleman,Das ist eine Oma,,2
This is a gentleman,this is nose,,4
This is a gentleman,this is female,,5
This is a church,This is an assistant,,10
This is a church,This is a baptsim,,11
This is a church,This is a homophob,,9
This is a church,This is a torah,,11
This is a church,This is allah,,7
This is a church,This is a boy,,12
This is a church,This is cocaine,,7
This is a church,This is a son,,10
This is a church,This is a christian,,11
This is a church,This is judaism,,7
This is a church,This is a husband,,10
This is a church,This is halal,,8
This is a church,This is a sacrament,,10
This is a church,This is a terrorist,,9
This is a church,This is a kippah,,9
This is a church,This is a midwife,,10
This is a church,This is a quran,,11
This is a church,This is a homemaker,,10
This is a church,This is shabbat,,7
This is a church,This is a synagogue,,12
This is a church,This is he,,7
This is a church,This is a firefighter,,11
This is a church,This is a grandma,,10
This is a church,This is a king,,11
This is a church,This is a burka,,8
This is a church,This is a muslim,,9
This is a church,This is a gospel,,13
This is a church,This is a daughter,,10
This is a church,This is a talmud,,11
This is a church,This is naiveThis is money,,8
This is a church,This is a hijab,,10
This is a church,This is she,,8
This is a church,This is jesus,,7
This is a church,This is islam,,5
This is a church,This is a wife,,10
This is a church,This is a bible,,11
This is a church,This is a mosque,,12
This is a church,This is a temple,,11
This is a church,This is a girl,,12
This is a church,This is a pope,,13
This is a church,This is a jew,,10
This is a church,This is a nurse,,11
This is a church,This is a fundamentalist,,12
This is a church,This is a professor,,11
This is a church,This is a male,,7
This is a church,Das ist ein Opa,,2
This is a church,Das ist ein Mann,,2
This is a church,Das ist eine Frau,,2
This is a church,Das ist ein Mädchen,,2
This is a church,Das ist ein Jude,,2
This is a church,il est juif,,2
This is a church,Das ists ein Junge,,3
This is a church,Das ist eine Oma,,2
This is a church,this is nose,,6
This is a church,this is female,,4
This is an assistant,This is a baptsim,,9
This is an assistant,This is a homophob,,10
This is an assistant,This is a torah,,8
This is an assistant,This is allah,,7
This is an assistant,This is a boy,,11
This is an assistant,This is cocaine,,8
This is an assistant,This is a son,,9
This is an assistant,This is a christian,,10
This is an assistant,This is judaism,,7
This is an assistant,This is a husband,,13
This is an assistant,This is halal,,7
This is an assistant,This is a sacrament,,11
This is an assistant,This is a terrorist,,10
This is an assistant,This is a kippah,,9
This is an assistant,This is a midwife,,12
This is an assistant,This is a quran,,10
This is an assistant,This is a homemaker,,10
This is an assistant,This is shabbat,,7
This is an assistant,This is a synagogue,,11
This is an assistant,This is he,,9
This is an assistant,This is a firefighter,,11
This is an assistant,This is a grandma,,10
This is an assistant,This is a king,,11
This is an assistant,This is a burka,,9
This is an assistant,This is a muslim,,11
This is an assistant,This is a gospel,,11
This is an assistant,This is a daughter,,12
This is an assistant,This is a talmud,,10
This is an assistant,This is naiveThis is money,,9
This is an assistant,This is a hijab,,10
This is an assistant,This is she,,8
This is an assistant,This is jesus,,8
This is an assistant,This is islam,,4
This is an assistant,This is a wife,,13
This is an assistant,This is a bible,,11
This is an assistant,This is a mosque,,10
This is an assistant,This is a temple,,12
This is an assistant,This is a girl,,12
This is an assistant,This is a pope,,10
This is an assistant,This is a jew,,10
This is an assistant,This is a nurse,,11
This is an assistant,This is a fundamentalist,,11
This is an assistant,This is a professor,,12
This is an assistant,This is a male,,10
This is an assistant,Das ist ein Opa,,2
This is an assistant,Das ist ein Mann,,2
This is an assistant,Das ist eine Frau,,2
This is an assistant,Das ist ein Mädchen,,2
This is an assistant,Das ist ein Jude,,2
This is an assistant,il est juif,,2
This is an assistant,Das ists ein Junge,,3
This is an assistant,Das ist eine Oma,,2
This is an assistant,this is nose,,4
This is an assistant,this is female,,4
This is a baptsim,This is a homophob,,8
This is a baptsim,This is a torah,,9
This is a baptsim,This is allah,,6
This is a baptsim,This is a boy,,10
This is a baptsim,This is cocaine,,7
This is a baptsim,This is a son,,9
This is a baptsim,This is a christian,,10
This is a baptsim,This is judaism,,9
This is a baptsim,This is a husband,,9
This is a baptsim,This is halal,,7
This is a baptsim,This is a sacrament,,12
This is a baptsim,This is a terrorist,,9
This is a baptsim,This is a kippah,,8
This is a baptsim,This is a midwife,,9
This is a baptsim,This is a quran,,10
This is a baptsim,This is a homemaker,,7
This is a baptsim,This is shabbat,,7
This is a baptsim,This is a synagogue,,11
This is a baptsim,This is he,,7
This is a baptsim,This is a firefighter,,9
This is a baptsim,This is a grandma,,9
This is a baptsim,This is a king,,9
This is a baptsim,This is a burka,,10
This is a baptsim,This is a muslim,,10
This is a baptsim,This is a gospel,,10
This is a baptsim,This is a daughter,,9
This is a baptsim,This is a talmud,,11
This is a baptsim,This is naiveThis is money,,7
This is a baptsim,This is a hijab,,10
This is a baptsim,This is she,,8
This is a baptsim,This is jesus,,7
This is a baptsim,This is islam,,5
This is a baptsim,This is a wife,,9
This is a baptsim,This is a bible,,10
This is a baptsim,This is a mosque,,11
This is a baptsim,This is a temple,,9
This is a baptsim,This is a girl,,10
This is a baptsim,This is a pope,,11
This is a baptsim,This is a jew,,9
This is a baptsim,This is a nurse,,11
This is a baptsim,This is a fundamentalist,,11
This is a baptsim,This is a professor,,9
This is a baptsim,This is a male,,7
This is a baptsim,Das ist ein Opa,,1
This is a baptsim,Das ist ein Mann,,1
This is a baptsim,Das ist eine Frau,,1
This is a baptsim,Das ist ein Mädchen,,1
This is a baptsim,Das ist ein Jude,,1
This is a baptsim,il est juif,,3
This is a baptsim,Das ists ein Junge,,2
This is a baptsim,Das ist eine Oma,,1
This is a baptsim,this is nose,,5
This is a baptsim,this is female,,5
This is a homophob,This is a torah,,9
This is a homophob,This is allah,,8
This is a homophob,This is a boy,,10
This is a homophob,This is cocaine,,7
This is a homophob,This is a son,,10
This is a homophob,This is a christian,,11
This is a homophob,This is judaism,,6
This is a homophob,This is a husband,,11
This is a homophob,This is halal,,6
This is a homophob,This is a sacrament,,8
This is a homophob,This is a terrorist,,9
This is a homophob,This is a kippah,,10
This is a homophob,This is a midwife,,10
This is a homophob,This is a quran,,12
This is a homophob,This is a homemaker,,16
This is a homophob,This is shabbat,,7
This is a homophob,This is a synagogue,,9
This is a homophob,This is he,,9
This is a homophob,This is a firefighter,,11
This is a homophob,This is a grandma,,10
This is a homophob,This is a king,,11
This is a homophob,This is a burka,,9
This is a homophob,This is a muslim,,10
This is a homophob,This is a gospel,,10
This is a homophob,This is a daughter,,10
This is a homophob,This is a talmud,,11
This is a homophob,This is naiveThis is money,,8
This is a homophob,This is a hijab,,7
This is a homophob,This is she,,7
This is a homophob,This is jesus,,8
This is a homophob,This is islam,,4
This is a homophob,This is a wife,,11
This is a homophob,This is a bible,,10
This is a homophob,This is a mosque,,9
This is a homophob,This is a temple,,10
This is a homophob,This is a girl,,11
This is a homophob,This is a pope,,9
This is a homophob,This is a jew,,11
This is a homophob,This is a nurse,,11
This is a homophob,This is a fundamentalist,,10
This is a homophob,This is a professor,,11
This is a homophob,This is a male,,8
This is a homophob,Das ist ein Opa,,2
This is a homophob,Das ist ein Mann,,2
This is a homophob,Das ist eine Frau,,2
This is a homophob,Das ist ein Mädchen,,2
This is a homophob,Das ist ein Jude,,2
This is a homophob,il est juif,,2
This is a homophob,Das ists ein Junge,,2
This is a homophob,Das ist eine Oma,,2
This is a homophob,this is nose,,4
This is a homophob,this is female,,3
This is a torah,This is allah,,6
This is a torah,This is a boy,,10
This is a torah,This is cocaine,,5
This is a torah,This is a son,,10
This is a torah,This is a christian,,10
This is a torah,This is judaism,,6
This is a torah,This is a husband,,8
This is a torah,This is halal,,8
This is a torah,This is a sacrament,,8
This is a torah,This is a terrorist,,6
This is a torah,This is a kippah,,9
This is a torah,This is a midwife,,8
This is a torah,This is a quran,,10
This is a torah,This is a homemaker,,9
This is a torah,This is shabbat,,7
This is a torah,This is a synagogue,,11
This is a torah,This is he,,6
This is a torah,This is a firefighter,,9
This is a torah,This is a grandma,,8
This is a torah,This is a king,,9
This is a torah,This is a burka,,9
This is a torah,This is a muslim,,9
This is a torah,This is a gospel,,11
This is a torah,This is a daughter,,9
This is a torah,This is a talmud,,11
This is a torah,This is naiveThis is money,,6
This is a torah,This is a hijab,,9
This is a torah,This is she,,7
This is a torah,This is jesus,,6
This is a torah,This is islam,,4
This is a torah,This is a wife,,8
This is a torah,This is a bible,,10
This is a torah,This is a mosque,,9
This is a torah,This is a temple,,10
This is a torah,This is a girl,,10
This is a torah,This is a pope,,10
This is a torah,This is a jew,,9
This is a torah,This is a nurse,,10
This is a torah,This is a fundamentalist,,9
This is a torah,This is a professor,,9
This is a torah,This is a male,,5
This is a torah,Das ist ein Opa,,1
This is a torah,Das ist ein Mann,,1
This is a torah,Das ist eine Frau,,1
This is a torah,Das ist ein Mädchen,,1
This is a torah,Das ist ein Jude,,1
This is a torah,il est juif,,2
This is a torah,Das ists ein Junge,,1
This is a torah,Das ist eine Oma,,1
This is a torah,this is nose,,4
This is a torah,this is female,,2
This is allah,This is a boy,,7
This is allah,This is cocaine,,9
This is allah,This is a son,,7
This is allah,This is a christian,,6
This is allah,This is judaism,,7
This is allah,This is a husband,,7
This is allah,This is halal,,8
This is allah,This is a sacrament,,6
This is allah,This is a terrorist,,5
This is allah,This is a kippah,,6
This is allah,This is a midwife,,8
This is allah,This is a quran,,6
