model,SAE,query,featurenumber
gemma-2-2b,gemmascope-att-16k,This is a Sangha,12301
gemma-2-2b,gemmascope-att-16k,This is a Sangha,13166
gemma-2-2b,gemmascope-att-16k,This is a Sangha,15364
gemma-2-2b,gemmascope-att-16k,This is a Sangha,5656
gemma-2-2b,gemmascope-att-16k,This is a Sangha,9496
gemma-2-2b,gemmascope-att-16k,This is a Sangha,This is a Sangha
gemma-2-2b,gemmascope-att-16k,This is a Sangha,This is a Sangha
gemma-2-2b,gemmascope-att-16k,This is a Sangha,12301
gemma-2-2b,gemmascope-att-16k,This is a Sangha,13166
gemma-2-2b,gemmascope-att-16k,This is a Sangha,15364
gemma-2-2b,gemmascope-att-16k,This is a Sangha,5656
gemma-2-2b,gemmascope-att-16k,This is a Sangha,9496
gemma-2-2b,gemmascope-att-16k,This is a shooting,12301
gemma-2-2b,gemmascope-att-16k,This is a shooting,13166
gemma-2-2b,gemmascope-att-16k,This is a shooting,15364
gemma-2-2b,gemmascope-att-16k,This is a shooting,5656
gemma-2-2b,gemmascope-att-16k,This is a shooting,9496
gemma-2-2b,gemmascope-att-16k,This is a shooting,This is a shooting
gemma-2-2b,gemmascope-att-16k,This is a shooting,This is a shooting
gemma-2-2b,gemmascope-att-16k,This is a shooting,12301
gemma-2-2b,gemmascope-att-16k,This is a shooting,13166
gemma-2-2b,gemmascope-att-16k,This is a shooting,15364
gemma-2-2b,gemmascope-att-16k,This is a shooting,5656
gemma-2-2b,gemmascope-att-16k,This is a shooting,9496
gemma-2-2b,gemmascope-att-16k,This is a stupa,12301
gemma-2-2b,gemmascope-att-16k,This is a stupa,13166
gemma-2-2b,gemmascope-att-16k,This is a stupa,15364
gemma-2-2b,gemmascope-att-16k,This is a stupa,5656
gemma-2-2b,gemmascope-att-16k,This is a stupa,9496
gemma-2-2b,gemmascope-att-16k,This is a stupa,This is a stupa
gemma-2-2b,gemmascope-att-16k,This is a stupa,This is a stupa
gemma-2-2b,gemmascope-att-16k,This is a stupa,12301
gemma-2-2b,gemmascope-att-16k,This is a stupa,13166
gemma-2-2b,gemmascope-att-16k,This is a stupa,15364
gemma-2-2b,gemmascope-att-16k,This is a stupa,5656
gemma-2-2b,gemmascope-att-16k,This is a stupa,9496
gemma-2-2b,gemmascope-att-16k,This is a synagogue,12301
gemma-2-2b,gemmascope-att-16k,This is a synagogue,13166
gemma-2-2b,gemmascope-att-16k,This is a synagogue,15364
gemma-2-2b,gemmascope-att-16k,This is a synagogue,5656
gemma-2-2b,gemmascope-att-16k,This is a synagogue,9496
gemma-2-2b,gemmascope-att-16k,This is a synagogue,This is a synagogue
gemma-2-2b,gemmascope-att-16k,This is a synagogue,This is a synagogue
gemma-2-2b,gemmascope-att-16k,This is a synagogue,12301
gemma-2-2b,gemmascope-att-16k,This is a synagogue,13166
gemma-2-2b,gemmascope-att-16k,This is a synagogue,15364
gemma-2-2b,gemmascope-att-16k,This is a synagogue,5656
gemma-2-2b,gemmascope-att-16k,This is a synagogue,9496
gemma-2-2b,gemmascope-att-16k,This is a talmud,12301
gemma-2-2b,gemmascope-att-16k,This is a talmud,13166
gemma-2-2b,gemmascope-att-16k,This is a talmud,15364
gemma-2-2b,gemmascope-att-16k,This is a talmud,5656
gemma-2-2b,gemmascope-att-16k,This is a talmud,9496
gemma-2-2b,gemmascope-att-16k,This is a talmud,This is a talmud
gemma-2-2b,gemmascope-att-16k,This is a talmud,This is a talmud
gemma-2-2b,gemmascope-att-16k,This is a talmud,12301
gemma-2-2b,gemmascope-att-16k,This is a talmud,13166
gemma-2-2b,gemmascope-att-16k,This is a talmud,15364
gemma-2-2b,gemmascope-att-16k,This is a talmud,5656
gemma-2-2b,gemmascope-att-16k,This is a talmud,9496
gemma-2-2b,gemmascope-att-16k,This is a terror attack,12301
gemma-2-2b,gemmascope-att-16k,This is a terror attack,13166
gemma-2-2b,gemmascope-att-16k,This is a terror attack,15364
gemma-2-2b,gemmascope-att-16k,This is a terror attack,5656
gemma-2-2b,gemmascope-att-16k,This is a terror attack,9496
gemma-2-2b,gemmascope-att-16k,This is a terror attack,This is a terror attack
gemma-2-2b,gemmascope-att-16k,This is a terror attack,This is a terror attack
gemma-2-2b,gemmascope-att-16k,This is a terror attack,12301
gemma-2-2b,gemmascope-att-16k,This is a terror attack,13166
gemma-2-2b,gemmascope-att-16k,This is a terror attack,15364
gemma-2-2b,gemmascope-att-16k,This is a terror attack,5656
gemma-2-2b,gemmascope-att-16k,This is a terror attack,9496
gemma-2-2b,gemmascope-att-16k,This is a terrorist,12301
gemma-2-2b,gemmascope-att-16k,This is a terrorist,13166
gemma-2-2b,gemmascope-att-16k,This is a terrorist,15364
gemma-2-2b,gemmascope-att-16k,This is a terrorist,5656
gemma-2-2b,gemmascope-att-16k,This is a terrorist,9496
gemma-2-2b,gemmascope-att-16k,This is a terrorist,This is a terrorist
gemma-2-2b,gemmascope-att-16k,This is a terrorist,This is a terrorist
gemma-2-2b,gemmascope-att-16k,This is a terrorist,12301
gemma-2-2b,gemmascope-att-16k,This is a terrorist,13166
gemma-2-2b,gemmascope-att-16k,This is a terrorist,15364
gemma-2-2b,gemmascope-att-16k,This is a terrorist,5656
gemma-2-2b,gemmascope-att-16k,This is a terrorist,9496
gemma-2-2b,gemmascope-att-16k,This is a torah,12301
gemma-2-2b,gemmascope-att-16k,This is a torah,13166
gemma-2-2b,gemmascope-att-16k,This is a torah,15364
gemma-2-2b,gemmascope-att-16k,This is a torah,5656
gemma-2-2b,gemmascope-att-16k,This is a torah,9496
gemma-2-2b,gemmascope-att-16k,This is a torah,This is a torah
gemma-2-2b,gemmascope-att-16k,This is a torah,This is a torah
gemma-2-2b,gemmascope-att-16k,This is a torah,12301
gemma-2-2b,gemmascope-att-16k,This is a torah,13166
gemma-2-2b,gemmascope-att-16k,This is a torah,15364
gemma-2-2b,gemmascope-att-16k,This is a torah,5656
gemma-2-2b,gemmascope-att-16k,This is a torah,9496
gemma-2-2b,gemmascope-att-16k,This is a victim,12301
gemma-2-2b,gemmascope-att-16k,This is a victim,13166
gemma-2-2b,gemmascope-att-16k,This is a victim,15364
gemma-2-2b,gemmascope-att-16k,This is a victim,5656
gemma-2-2b,gemmascope-att-16k,This is a victim,9496
gemma-2-2b,gemmascope-att-16k,This is a victim,This is a victim
gemma-2-2b,gemmascope-att-16k,This is a victim,This is a victim
gemma-2-2b,gemmascope-att-16k,This is a victim,12301
gemma-2-2b,gemmascope-att-16k,This is a victim,13166
gemma-2-2b,gemmascope-att-16k,This is a victim,15364
gemma-2-2b,gemmascope-att-16k,This is a victim,5656
gemma-2-2b,gemmascope-att-16k,This is a victim,9496
gemma-2-2b,gemmascope-att-16k,This is a vihara,12301
gemma-2-2b,gemmascope-att-16k,This is a vihara,13166
gemma-2-2b,gemmascope-att-16k,This is a vihara,15364
gemma-2-2b,gemmascope-att-16k,This is a vihara,5656
gemma-2-2b,gemmascope-att-16k,This is a vihara,9496
gemma-2-2b,gemmascope-att-16k,This is a vihara,This is a vihara
gemma-2-2b,gemmascope-att-16k,This is a vihara,This is a vihara
gemma-2-2b,gemmascope-att-16k,This is a vihara,12301
gemma-2-2b,gemmascope-att-16k,This is a vihara,13166
gemma-2-2b,gemmascope-att-16k,This is a vihara,15364
gemma-2-2b,gemmascope-att-16k,This is a vihara,5656
gemma-2-2b,gemmascope-att-16k,This is a vihara,9496
gemma-2-2b,gemmascope-att-16k,This is a weapon,12301
gemma-2-2b,gemmascope-att-16k,This is a weapon,13166
gemma-2-2b,gemmascope-att-16k,This is a weapon,15364
gemma-2-2b,gemmascope-att-16k,This is a weapon,5656
gemma-2-2b,gemmascope-att-16k,This is a weapon,9496
gemma-2-2b,gemmascope-att-16k,This is a weapon,This is a weapon
gemma-2-2b,gemmascope-att-16k,This is a weapon,This is a weapon
gemma-2-2b,gemmascope-att-16k,This is a weapon,12301
gemma-2-2b,gemmascope-att-16k,This is a weapon,13166
gemma-2-2b,gemmascope-att-16k,This is a weapon,15364
gemma-2-2b,gemmascope-att-16k,This is a weapon,5656
gemma-2-2b,gemmascope-att-16k,This is a weapon,9496
gemma-2-2b,gemmascope-att-16k,This is allah,12301
gemma-2-2b,gemmascope-att-16k,This is allah,13166
gemma-2-2b,gemmascope-att-16k,This is allah,15364
gemma-2-2b,gemmascope-att-16k,This is allah,5656
gemma-2-2b,gemmascope-att-16k,This is allah,This is allah
gemma-2-2b,gemmascope-att-16k,This is allah,This is allah
gemma-2-2b,gemmascope-att-16k,This is allah,12301
gemma-2-2b,gemmascope-att-16k,This is allah,13166
gemma-2-2b,gemmascope-att-16k,This is allah,15364
gemma-2-2b,gemmascope-att-16k,This is allah,5656
gemma-2-2b,gemmascope-att-16k,This is an attack,12301
gemma-2-2b,gemmascope-att-16k,This is an attack,13166
gemma-2-2b,gemmascope-att-16k,This is an attack,15364
gemma-2-2b,gemmascope-att-16k,This is an attack,5656
gemma-2-2b,gemmascope-att-16k,This is an attack,9496
gemma-2-2b,gemmascope-att-16k,This is an attack,This is an attack
gemma-2-2b,gemmascope-att-16k,This is an attack,This is an attack
gemma-2-2b,gemmascope-att-16k,This is an attack,12301
gemma-2-2b,gemmascope-att-16k,This is an attack,13166
gemma-2-2b,gemmascope-att-16k,This is an attack,15364
gemma-2-2b,gemmascope-att-16k,This is an attack,5656
gemma-2-2b,gemmascope-att-16k,This is an attack,9496
gemma-2-2b,gemmascope-att-16k,This is an extremist,12301
gemma-2-2b,gemmascope-att-16k,This is an extremist,13166
gemma-2-2b,gemmascope-att-16k,This is an extremist,15364
gemma-2-2b,gemmascope-att-16k,This is an extremist,5656
gemma-2-2b,gemmascope-att-16k,This is an extremist,9496
gemma-2-2b,gemmascope-att-16k,This is an extremist,This is an extremist
gemma-2-2b,gemmascope-att-16k,This is an extremist,This is an extremist
gemma-2-2b,gemmascope-att-16k,This is an extremist,12301
gemma-2-2b,gemmascope-att-16k,This is an extremist,13166
gemma-2-2b,gemmascope-att-16k,This is an extremist,15364
gemma-2-2b,gemmascope-att-16k,This is an extremist,5656
gemma-2-2b,gemmascope-att-16k,This is an extremist,9496
gemma-2-2b,gemmascope-att-16k,This is an imam,12301
gemma-2-2b,gemmascope-att-16k,This is an imam,13166
gemma-2-2b,gemmascope-att-16k,This is an imam,15364
gemma-2-2b,gemmascope-att-16k,This is an imam,5656
gemma-2-2b,gemmascope-att-16k,This is an imam,9496
gemma-2-2b,gemmascope-att-16k,This is an imam,This is an imam
gemma-2-2b,gemmascope-att-16k,This is an imam,This is an imam
gemma-2-2b,gemmascope-att-16k,This is an imam,12301
gemma-2-2b,gemmascope-att-16k,This is an imam,13166
gemma-2-2b,gemmascope-att-16k,This is an imam,15364
gemma-2-2b,gemmascope-att-16k,This is an imam,5656
gemma-2-2b,gemmascope-att-16k,This is an imam,9496
gemma-2-2b,gemmascope-att-16k,This is an injured person,12301
gemma-2-2b,gemmascope-att-16k,This is an injured person,13166
gemma-2-2b,gemmascope-att-16k,This is an injured person,15364
gemma-2-2b,gemmascope-att-16k,This is an injured person,5656
gemma-2-2b,gemmascope-att-16k,This is an injured person,9496
gemma-2-2b,gemmascope-att-16k,This is an injured person,This is an injured person
gemma-2-2b,gemmascope-att-16k,This is an injured person,This is an injured person
gemma-2-2b,gemmascope-att-16k,This is an injured person,12301
gemma-2-2b,gemmascope-att-16k,This is an injured person,13166
gemma-2-2b,gemmascope-att-16k,This is an injured person,15364
gemma-2-2b,gemmascope-att-16k,This is an injured person,5656
gemma-2-2b,gemmascope-att-16k,This is an injured person,9496
gemma-2-2b,gemmascope-att-16k,This is brahma,12301
gemma-2-2b,gemmascope-att-16k,This is brahma,13166
gemma-2-2b,gemmascope-att-16k,This is brahma,15364
gemma-2-2b,gemmascope-att-16k,This is brahma,5656
gemma-2-2b,gemmascope-att-16k,This is brahma,This is brahma
gemma-2-2b,gemmascope-att-16k,This is brahma,This is brahma
gemma-2-2b,gemmascope-att-16k,This is brahma,12301
gemma-2-2b,gemmascope-att-16k,This is brahma,13166
gemma-2-2b,gemmascope-att-16k,This is brahma,15364
gemma-2-2b,gemmascope-att-16k,This is brahma,5656
gemma-2-2b,gemmascope-att-16k,This is buddha,12301
gemma-2-2b,gemmascope-att-16k,This is buddha,13166
gemma-2-2b,gemmascope-att-16k,This is buddha,15364
gemma-2-2b,gemmascope-att-16k,This is buddha,5656
gemma-2-2b,gemmascope-att-16k,This is buddha,This is buddha
gemma-2-2b,gemmascope-att-16k,This is buddha,This is buddha
gemma-2-2b,gemmascope-att-16k,This is buddha,12301
gemma-2-2b,gemmascope-att-16k,This is buddha,13166
gemma-2-2b,gemmascope-att-16k,This is buddha,15364
gemma-2-2b,gemmascope-att-16k,This is buddha,5656
gemma-2-2b,gemmascope-att-16k,This is buddhism,12301
gemma-2-2b,gemmascope-att-16k,This is buddhism,13166
gemma-2-2b,gemmascope-att-16k,This is buddhism,15364
gemma-2-2b,gemmascope-att-16k,This is buddhism,5656
gemma-2-2b,gemmascope-att-16k,This is buddhism,This is buddhism
gemma-2-2b,gemmascope-att-16k,This is buddhism,This is buddhism
gemma-2-2b,gemmascope-att-16k,This is buddhism,12301
gemma-2-2b,gemmascope-att-16k,This is buddhism,13166
gemma-2-2b,gemmascope-att-16k,This is buddhism,15364
gemma-2-2b,gemmascope-att-16k,This is buddhism,5656
gemma-2-2b,gemmascope-att-16k,This is christianity,12301
gemma-2-2b,gemmascope-att-16k,This is christianity,13166
gemma-2-2b,gemmascope-att-16k,This is christianity,15364
gemma-2-2b,gemmascope-att-16k,This is christianity,5656
gemma-2-2b,gemmascope-att-16k,This is christianity,This is christianity
gemma-2-2b,gemmascope-att-16k,This is christianity,This is christianity
gemma-2-2b,gemmascope-att-16k,This is christianity,12301
gemma-2-2b,gemmascope-att-16k,This is christianity,13166
gemma-2-2b,gemmascope-att-16k,This is christianity,15364
gemma-2-2b,gemmascope-att-16k,This is christianity,5656
gemma-2-2b,gemmascope-att-16k,This is communion,12301
gemma-2-2b,gemmascope-att-16k,This is communion,13166
gemma-2-2b,gemmascope-att-16k,This is communion,15364
gemma-2-2b,gemmascope-att-16k,This is communion,5656
gemma-2-2b,gemmascope-att-16k,This is communion,This is communion
gemma-2-2b,gemmascope-att-16k,This is communion,This is communion
gemma-2-2b,gemmascope-att-16k,This is communion,12301
gemma-2-2b,gemmascope-att-16k,This is communion,13166
gemma-2-2b,gemmascope-att-16k,This is communion,15364
gemma-2-2b,gemmascope-att-16k,This is communion,5656
gemma-2-2b,gemmascope-att-16k,This is diwali,12301
gemma-2-2b,gemmascope-att-16k,This is diwali,13166
gemma-2-2b,gemmascope-att-16k,This is diwali,15364
gemma-2-2b,gemmascope-att-16k,This is diwali,5656
gemma-2-2b,gemmascope-att-16k,This is diwali,This is diwali
gemma-2-2b,gemmascope-att-16k,This is diwali,This is diwali
gemma-2-2b,gemmascope-att-16k,This is diwali,12301
gemma-2-2b,gemmascope-att-16k,This is diwali,13166
gemma-2-2b,gemmascope-att-16k,This is diwali,15364
gemma-2-2b,gemmascope-att-16k,This is diwali,5656
gemma-2-2b,gemmascope-att-16k,This is eid,12301
gemma-2-2b,gemmascope-att-16k,This is eid,13166
gemma-2-2b,gemmascope-att-16k,This is eid,15364
gemma-2-2b,gemmascope-att-16k,This is eid,5656
gemma-2-2b,gemmascope-att-16k,This is eid,This is eid
gemma-2-2b,gemmascope-att-16k,This is eid,This is eid
gemma-2-2b,gemmascope-att-16k,This is eid,12301
gemma-2-2b,gemmascope-att-16k,This is eid,13166
gemma-2-2b,gemmascope-att-16k,This is eid,15364
gemma-2-2b,gemmascope-att-16k,This is eid,5656
gemma-2-2b,gemmascope-att-16k,This is hajj,12301
gemma-2-2b,gemmascope-att-16k,This is hajj,13166
gemma-2-2b,gemmascope-att-16k,This is hajj,15364
gemma-2-2b,gemmascope-att-16k,This is hajj,5656
gemma-2-2b,gemmascope-att-16k,This is hajj,This is hajj
gemma-2-2b,gemmascope-att-16k,This is hajj,This is hajj
gemma-2-2b,gemmascope-att-16k,This is hajj,12301
gemma-2-2b,gemmascope-att-16k,This is hajj,13166
gemma-2-2b,gemmascope-att-16k,This is hajj,15364
gemma-2-2b,gemmascope-att-16k,This is hajj,5656
gemma-2-2b,gemmascope-att-16k,This is halal,12301
gemma-2-2b,gemmascope-att-16k,This is halal,13166
gemma-2-2b,gemmascope-att-16k,This is halal,15364
gemma-2-2b,gemmascope-att-16k,This is halal,5656
gemma-2-2b,gemmascope-att-16k,This is halal,This is halal
gemma-2-2b,gemmascope-att-16k,This is halal,This is halal
gemma-2-2b,gemmascope-att-16k,This is halal,12301
gemma-2-2b,gemmascope-att-16k,This is halal,13166
gemma-2-2b,gemmascope-att-16k,This is halal,15364
gemma-2-2b,gemmascope-att-16k,This is halal,5656
gemma-2-2b,gemmascope-att-16k,This is hanukkah,12301
gemma-2-2b,gemmascope-att-16k,This is hanukkah,13166
gemma-2-2b,gemmascope-att-16k,This is hanukkah,15364
gemma-2-2b,gemmascope-att-16k,This is hanukkah,5656
gemma-2-2b,gemmascope-att-16k,This is hanukkah,This is hanukkah
gemma-2-2b,gemmascope-att-16k,This is hanukkah,This is hanukkah
gemma-2-2b,gemmascope-att-16k,This is hanukkah,12301
gemma-2-2b,gemmascope-att-16k,This is hanukkah,13166
gemma-2-2b,gemmascope-att-16k,This is hanukkah,15364
gemma-2-2b,gemmascope-att-16k,This is hanukkah,5656
gemma-2-2b,gemmascope-att-16k,This is hinduism,12301
gemma-2-2b,gemmascope-att-16k,This is hinduism,13166
gemma-2-2b,gemmascope-att-16k,This is hinduism,15364
gemma-2-2b,gemmascope-att-16k,This is hinduism,5656
gemma-2-2b,gemmascope-att-16k,This is hinduism,This is hinduism
gemma-2-2b,gemmascope-att-16k,This is hinduism,This is hinduism
gemma-2-2b,gemmascope-att-16k,This is hinduism,12301
gemma-2-2b,gemmascope-att-16k,This is hinduism,13166
gemma-2-2b,gemmascope-att-16k,This is hinduism,15364
gemma-2-2b,gemmascope-att-16k,This is hinduism,5656
gemma-2-2b,gemmascope-att-16k,This is holi,12301
gemma-2-2b,gemmascope-att-16k,This is holi,13166
gemma-2-2b,gemmascope-att-16k,This is holi,15364
gemma-2-2b,gemmascope-att-16k,This is holi,5656
gemma-2-2b,gemmascope-att-16k,This is holi,This is holi
gemma-2-2b,gemmascope-att-16k,This is holi,This is holi
gemma-2-2b,gemmascope-att-16k,This is holi,12301
gemma-2-2b,gemmascope-att-16k,This is holi,13166
gemma-2-2b,gemmascope-att-16k,This is holi,15364
gemma-2-2b,gemmascope-att-16k,This is holi,5656
gemma-2-2b,gemmascope-att-16k,This is islam,12301
gemma-2-2b,gemmascope-att-16k,This is islam,13166
gemma-2-2b,gemmascope-att-16k,This is islam,15364
gemma-2-2b,gemmascope-att-16k,This is islam,5656
gemma-2-2b,gemmascope-att-16k,This is islam,This is islam
gemma-2-2b,gemmascope-att-16k,This is islam,This is islam
gemma-2-2b,gemmascope-att-16k,This is islam,12301
gemma-2-2b,gemmascope-att-16k,This is islam,13166
gemma-2-2b,gemmascope-att-16k,This is islam,15364
gemma-2-2b,gemmascope-att-16k,This is islam,5656
gemma-2-2b,gemmascope-att-16k,This is jesus,12301
gemma-2-2b,gemmascope-att-16k,This is jesus,13166
gemma-2-2b,gemmascope-att-16k,This is jesus,15364
gemma-2-2b,gemmascope-att-16k,This is jesus,5656
gemma-2-2b,gemmascope-att-16k,This is jesus,This is jesus
gemma-2-2b,gemmascope-att-16k,This is jesus,This is jesus
gemma-2-2b,gemmascope-att-16k,This is jesus,12301
gemma-2-2b,gemmascope-att-16k,This is jesus,13166
gemma-2-2b,gemmascope-att-16k,This is jesus,15364
gemma-2-2b,gemmascope-att-16k,This is jesus,5656
gemma-2-2b,gemmascope-att-16k,This is judaism,12301
gemma-2-2b,gemmascope-att-16k,This is judaism,13166
gemma-2-2b,gemmascope-att-16k,This is judaism,15364
gemma-2-2b,gemmascope-att-16k,This is judaism,5656
gemma-2-2b,gemmascope-att-16k,This is judaism,This is judaism
gemma-2-2b,gemmascope-att-16k,This is judaism,This is judaism
gemma-2-2b,gemmascope-att-16k,This is judaism,12301
gemma-2-2b,gemmascope-att-16k,This is judaism,13166
gemma-2-2b,gemmascope-att-16k,This is judaism,15364
gemma-2-2b,gemmascope-att-16k,This is judaism,5656
gemma-2-2b,gemmascope-att-16k,This is kosher,12301
gemma-2-2b,gemmascope-att-16k,This is kosher,13166
gemma-2-2b,gemmascope-att-16k,This is kosher,15364
gemma-2-2b,gemmascope-att-16k,This is kosher,5656
gemma-2-2b,gemmascope-att-16k,This is kosher,This is kosher
gemma-2-2b,gemmascope-att-16k,This is kosher,This is kosher
gemma-2-2b,gemmascope-att-16k,This is kosher,12301
gemma-2-2b,gemmascope-att-16k,This is kosher,13166
gemma-2-2b,gemmascope-att-16k,This is kosher,15364
gemma-2-2b,gemmascope-att-16k,This is kosher,5656
gemma-2-2b,gemmascope-att-16k,This is mecca,12301
gemma-2-2b,gemmascope-att-16k,This is mecca,13166
gemma-2-2b,gemmascope-att-16k,This is mecca,15364
gemma-2-2b,gemmascope-att-16k,This is mecca,5656
gemma-2-2b,gemmascope-att-16k,This is mecca,This is mecca
gemma-2-2b,gemmascope-att-16k,This is mecca,This is mecca
gemma-2-2b,gemmascope-att-16k,This is mecca,12301
gemma-2-2b,gemmascope-att-16k,This is mecca,13166
gemma-2-2b,gemmascope-att-16k,This is mecca,15364
gemma-2-2b,gemmascope-att-16k,This is mecca,5656
gemma-2-2b,gemmascope-att-16k,This is moksha,12301
gemma-2-2b,gemmascope-att-16k,This is moksha,13166
gemma-2-2b,gemmascope-att-16k,This is moksha,15364
gemma-2-2b,gemmascope-att-16k,This is moksha,5656
